stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,ineo_id,ineo_mnemoc,ineo_mnemol,ineo_noc,ineo_nol,ineo_nomc
BPARKS,BPARKS,Rosa Parks,44.84142100,-0.53067400,33167,,1,,0,,,,,,
BSCOROU,BSCOROU,Rouquet,44.81609900,-0.65857100,33281,,1,,0,,,,,,
BROUSS,BROUSS,Rousseau,44.83514100,-0.53005800,33167,,1,,0,,,,,,
TROUST,TROUST,Roustaing,44.81694500,-0.58566500,33522,,1,,0,,,,,,
BRCANE,BRCANE,Route de Canéjan,44.78054900,-0.61503500,33192,,1,,0,,,,,,
BRCORB,BRCORB,Route de Corbiac,44.89195100,-0.70942000,33449,,1,,0,,,,,,
BRCUJAC,BRCUJAC,Route de Cujac,44.92011500,-0.72443900,33376,,1,,0,,,,,,
BRLATRE,BRLATRE,Route de Latresne,44.80478600,-0.50425700,33065,,1,,0,,,,,,
BSCORDL,BSCORDL,Route de Léognan,44.75102300,-0.61643100,33192,,1,,0,,,,,,
BRPAUIL,BRPAUIL,Route de Pauillac,44.88446600,-0.63502400,33162,,1,,0,,,,,,
BRPICOT,BRPICOT,Route de Picot,44.91784600,-0.73458900,33376,,1,,0,,,,,,
BRMEDO,BRMEDO,Route du Médoc,44.87402500,-0.61695700,33075,,1,,0,,,,,,
BSCOROY,BSCOROY,Royaume-Uni,44.79366600,-0.70442400,33318,,1,,0,,,,,,
BROZI1,BROZI1,Rozier,44.94549000,-0.76652600,33376,,1,,0,,,,,,
BRUBEN,BRUBEN,Rubens,44.85226100,-0.51382100,33119,,1,,0,,,,,,
TACHAR,TACHAR,Rue Achard,44.86662600,-0.54869100,33063,,1,,0,,,,,,
BAVIAU,BAVIAU,Rue d'Aviau,44.85011700,-0.57682500,33063,,1,,0,,,,,,
BRBORDE,BRBORDE,Rue de Bordeaux,44.94284600,-0.60731200,33312,,1,,0,,,,,,
BRDBEGL,BRDBEGL,Rue de Bègles,44.81763200,-0.56422700,33063,,1,,0,,,,,,
BAMITIE,BAMITIE,Rue de l'Amitié,44.86321000,-0.51030000,33119,,1,,0,,,,,,
BAVENIR,BAVENIR,Rue de l'Avenir,44.88360900,-0.58503900,33063,,1,,0,,,,,,
BRUNION,BRUNION,Rue de l'Union,44.85028400,-0.51963300,33119,,1,,0,,,,,,
BRUGARE,BRUGARE,Rue de la Gare,44.94625700,-0.60996200,33312,,1,,0,,,,,,
BRPAIX,BRPAIX,Rue de la Paix,44.76393800,-0.56501000,33550,,1,,0,,,,,,
BRPAIX2,BRPAIX2,Rue de la Paix,44.85084200,-0.52263300,33119,,1,,0,,,,,,
BREOLE,BREOLE,Rue de la Réole,44.82182900,-0.56935000,33063,,1,,0,,,,,,
BRVEGLI,BRVEGLI,Rue de la Vieille Eglise,44.94609500,-0.59550300,33312,,1,,0,,,,,,
BRULACA,BRULACA,Rue de Lacanau,44.84801400,-0.61694100,33063,,1,,0,,,,,,
BSCOLYO,BSCOLYO,Rue de Lyon,44.82359200,-0.61851500,33281,,1,,0,,,,,,
BRMACAU,BRMACAU,Rue de Macau,44.95424300,-0.60675200,33312,,1,,0,,,,,,
BRPARIS,BRPARIS,Rue de Paris,44.82357000,-0.61962200,33281,,1,,0,,,,,,
BECO36,BECO36,Rue des Ecoles,44.88035100,-0.59158700,33075,,1,,0,,,,,,
BECUS,BECUS,Rue des Ecus,44.87017500,-0.59786900,33069,,1,,0,,,,,,
BRMANO,BRMANO,Rue du Manoir,44.88656800,-0.51974200,33249,,1,,0,,,,,,
BRMEDOC,BRMEDOC,Rue du Médoc,44.87735800,-0.68104800,33200,,1,,0,,,,,,
BREDUI,BREDUI,Rue du Réduit,44.88342400,-0.59757100,33075,,1,,0,,,,,,
BRSTAN,BRSTAN,Rue du Stand,44.81960300,-0.61246500,33318,,1,,0,,,,,,
BRICHE,BRICHE,Rue Richelieu,44.84589200,-0.61749700,33063,,1,,0,,,,,,
BRICHE2,BRICHE2,Rue Richelieu,44.84589500,-0.61821100,33063,,1,,0,,,,,,
BRUSSE,BRUSSE,Russel,44.82866400,-0.51847400,33167,,1,,0,,,,,,
BREBED,BREBED,Rébédech,44.83293100,-0.52303500,33167,,1,,0,,,,,,
BPREPUB,BPREPUB,République,44.89517400,-0.71443900,33449,,1,,0,,,,,,
BREPL16,BREPL16,République,44.83495000,-0.57943500,33063,,1,,0,,,,,,
BREPU58,BREPU58,République,44.90884300,-0.63141700,33056,,1,,0,,,,,,
BREPUB,BREPUB,République,44.83435300,-0.57979100,33063,,1,,0,,,,,,
BTREPUB,BTREPUB,République,44.83502200,-0.57929600,33063,,1,,0,,,,,,
BEVA83,BEVA83,Réservoir Lavardens,44.81853900,-0.60238000,33522,,1,,0,,,,,,
BGALI41,BGALI41,Réservoir Lavardens,44.81846800,-0.60202100,33063,,1,,0,,,,,,
BRESLAV,BRESLAV,Réservoir Lavardens,44.81916600,-0.60235700,33063,,1,,0,,,,,,
BRBEAU,BRBEAU,Résidence Beausite,44.83012600,-0.64809800,33281,,1,,0,,,,,,
BLAFO40,BLAFO40,Résidence Coppélia,44.80436800,-0.58216600,33522,,1,,0,,,,,,
BRCRESP,BRCRESP,Résidence Crespy,44.80570600,-0.58650500,33522,,1,,0,,,,,,
BRCHAT,BRCHAT,Résidence Le Château,44.77979000,-0.57313400,33550,,1,,0,,,,,,
BMEIGNA,BMEIGNA,Résidence Meignan,44.90328300,-0.50930200,33032,,1,,0,,,,,,
BRDOMA,BRDOMA,Résidences du Domaine,44.84966500,-0.62338200,33063,,1,,0,,,,,,
BSABARG,BSABARG,Sabarèges,44.92876500,-0.50648800,33003,,1,,0,,,,,,
BSCOSAB,BSCOSAB,Sablons,44.86248900,-0.72843400,33449,,1,,0,,,,,,
BSCARNO,BSCARNO,Sadi Carnot,44.86384700,-0.59037900,33069,,1,,0,,,,,,
BSAIGE,BSAIGE,Saige,44.79412600,-0.62923000,33318,,1,,0,,,,,,
TSAIGE,TSAIGE,Saige,44.79398700,-0.62853800,33318,,1,,0,,,,,,
BSDENIS,BSDENIS,Saint Denis,44.95403700,-0.49686900,33003,,1,,0,,,,,,
BSTMICH,BSTMICH,Saint Michel,44.83442700,-0.56295000,33063,,1,,0,,,,,,
TSMICH,TSMICH,Saint Michel,44.83447600,-0.56338400,33063,,1,,0,,,,,,
BSSAENS,BSSAENS,Saint Saëns,44.85358200,-0.63452600,33063,,1,,0,,,,,,
BSTVIPA,BSTVIPA,Saint Vincent de Paul,44.95399600,-0.46813700,33487,,1,,0,,,,,,
BALBE,BALBE,Saint-Albe,44.77047300,-0.62826000,33192,,1,,0,,,,,,
BSAUBIN,BSAUBIN,Saint-Aubin Cimetière,44.91280700,-0.73283900,33376,,1,,0,,,,,,
BTVILLE,BTVILLE,Saint-Aubin Villepreux,44.91281700,-0.73778700,33376,,1,,0,,,,,,
BSAUGUS,BSAUGUS,Saint-Augustin,44.83213000,-0.60959100,33063,,1,,0,,,,,,
TAUGUS,TAUGUS,Saint-Augustin,44.82880100,-0.61024500,33063,,1,,0,,,,,,
BBRUN10,BBRUN10,Saint-Bruno - Hôtel de Région,44.83776900,-0.58935500,33063,,1,,0,,,,,,
BGENDAR,BGENDAR,Saint-Exupéry,45.01150800,-0.53924900,33004,,1,,0,,,,,,
BGUYNE,BGUYNE,Saint-Exupéry,44.86396600,-0.66066500,33162,,1,,0,,,,,,
BZAEXUP,BZAEXUP,Saint-Exupéry,44.86397400,-0.66067800,33162,,1,,0,,,,,,
BSHUBE,BSHUBE,Saint-Hubert,44.79179100,-0.67220800,33318,,1,,0,,,,,,
BRPQUE,BRPQUE,Saint-Louis,44.86402000,-0.56740200,33063,,1,,0,,,,,,
BSTLOUI,BSTLOUI,Saint-Louis,44.86267400,-0.56708200,33063,,1,,0,,,,,,
BNICOLA,BNICOLA,Saint-Nicolas,44.82707700,-0.57247000,33063,,1,,0,,,,,,
TNICOL,TNICOL,Saint-Nicolas,44.82897500,-0.57399600,33063,,1,,0,,,,,,
BSPAUL,BSPAUL,Saint-Paulin,44.80546500,-0.55902500,33039,,1,,0,,,,,,
BSROMAI,BSROMAI,Saint-Romain,44.84921400,-0.52777500,33119,,1,,0,,,,,,
BCDEAU,BCDEAU,Saint-Seurin,44.84140100,-0.58423700,33063,,1,,0,,,,,,
BSEURI,BSEURI,Saint-Seurin,44.84253900,-0.58544100,33063,,1,,0,,,,,,
BSTEV,BSTEV,Saint-Sever,44.93689700,-0.49360400,33003,,1,,0,,,,,,
BSTSEVE,BSTSEVE,Saint-Sever,44.93663100,-0.49309300,33003,,1,,0,,,,,,
BCATHE,BCATHE,Sainte Catherine,44.83496400,-0.57202800,33063,,1,,0,,,,,,
TCATHE,TCATHE,Sainte Catherine,44.83762200,-0.57330500,33063,,1,,0,,,,,,
TCROIX,TCROIX,Sainte Croix,44.83184100,-0.55943000,33063,,1,,0,,,,,,
TGERMA,TGERMA,Sainte Germaine,44.87154200,-0.61444600,33069,,1,,0,,,,,,
BSBERNA,BSBERNA,Sainte-Bernadette,44.82309200,-0.62445400,33281,,1,,0,,,,,,
BRMEDOK,BRMEDOK,Sainte-Germaine,44.87047800,-0.61363000,33069,,1,,0,,,,,,
BSALAU1,BSALAU1,Salaunes,44.93244900,-0.76512900,33376,,1,,0,,,,,,
BSCOSAL,BSCOSAL,Salaunes,44.93249500,-0.76509400,33376,,1,,0,,,,,,
BSALEN,BSALEN,Salengro,44.80714600,-0.56001700,33039,,1,,0,,,,,,
BSALI2,BSALI2,Salinières,44.83587600,-0.56749400,33063,,1,,0,,,,,,
BSALIN,BSALIN,Salinières,44.83595600,-0.56696800,33063,,1,,0,,,,,,
BSAPINE,BSAPINE,Sapinettes,44.84384300,-0.78659700,33273,,1,,0,,,,,,
BSARCIG,BSARCIG,Sarcignan,44.77833400,-0.57314900,33550,,1,,0,,,,,,
BSARGET,BSARGET,Sarget,44.80856900,-0.60867900,33318,,1,,0,,,,,,
BSATIE,BSATIE,Satie,44.84193900,-0.50922300,33167,,1,,0,,,,,,
BSATIE2,BSATIE2,Satie,44.84497400,-0.62860900,33281,,1,,0,,,,,,
BSAUT82,BSAUT82,Sauternes,44.84123700,-0.79732300,33273,,1,,0,,,,,,
BSAUTER,BSAUTER,Sauternes,44.85631100,-0.48872800,33013,,1,,0,,,,,,
BSAUVIN,BSAUVIN,Sauvin,44.94478800,-0.48862000,33003,,1,,0,,,,,,
BSCHW02,BSCHW02,Schweitzer,44.77396100,-0.53232600,33550,,1,,0,,,,,,
BSCHWE,BSCHWE,Schweitzer,44.86154900,-0.52332400,33119,,1,,0,,,,,,
BSEGO1,BSEGO1,Segonnes,44.95118900,-0.76723900,33376,,1,,0,,,,,,
BSEGUI,BSEGUI,Seguineau,44.83501700,-0.60989700,33063,,1,,0,,,,,,
BMBRIE,BMBRIE,Seiglière,44.82576200,-0.54775500,33063,,1,,0,,,,,,
BSEIGLI,BSEIGLI,Seiglière,44.82613100,-0.54846800,33063,,1,,0,,,,,,
BSEBAT,BSEBAT,Sembat,44.81577500,-0.60908500,33318,,1,,0,,,,,,
BSEMBA,BSEMBA,Sembat,44.83334900,-0.54962100,33063,,1,,0,,,,,,
BSERPE,BSERPE,Serpent,44.79164200,-0.63312600,33318,,1,,0,,,,,,
BSCOSER,BSCOSER,Serpentine,44.81863300,-0.69440200,33281,,1,,0,,,,,,
BSCOSED,BSCOSED,Serpolet,44.75885200,-0.62976200,33192,,1,,0,,,,,,
BSTMUNI,BSTMUNI,Service Technique Municipal,44.90164400,-0.49685400,33096,,1,,0,,,,,,
BSIEYES,BSIEYES,Sieyès,44.86086100,-0.72376400,33449,,1,,0,,,,,,
BSCOSIG,BSCOSIG,Signoret,44.87144100,-0.69483100,33449,,1,,0,,,,,,
BSBEAUV,BSBEAUV,Simone de Beauvoir,44.86560900,-0.63550700,33162,,1,,0,,,,,,
BSCOBEA,BSCOBEA,Simone de Beauvoir,44.84284900,-0.49452900,33013,,1,,0,,,,,,
BTLAUTR,BTLAUTR,Simone Veil,44.87971400,-0.63689100,33162,,1,,0,,,,,,
BVEIL22,BVEIL22,Simone Veil,44.95500200,-0.60280200,33312,,1,,0,,,,,,
TSVEIL,TSVEIL,Simone Veil,44.87965900,-0.63676700,,,1,,0,,,,,,
BQBRIE,BQBRIE,Simone-Veil (Rive Gauche),44.82086900,-0.54188000,33063,,1,,0,,,,,,
BAVTAI3,BAVTAI3,Sirtema,44.88343500,-0.65513200,33162,,1,,0,,,,,,
BSIRTE2,BSIRTE2,Sirtema,44.88304300,-0.65489900,33162,,1,,0,,,,,,
BSOC36,BSOC36,Socrate,44.80849200,-0.66241800,33318,,1,,0,,,,,,
BSOCR52,BSOCR52,Socrate,44.88204500,-0.67868700,33200,,1,,0,,,,,,
BSOCRA,BSOCRA,Socrate,44.80912500,-0.66248500,33318,,1,,0,,,,,,
BSOLAR,BSOLAR,Solarium,44.78184000,-0.62771600,33192,,1,,0,,,,,,
BSOMMB,BSOMMB,Somme,44.90627000,-0.51716100,33032,,1,,0,,,,,,
BSOORS,BSOORS,Soors,44.77231700,-0.56437100,33550,,1,,0,,,,,,
BSOUBI,BSOUBI,Soubiras,44.86325600,-0.61842400,33063,,1,,0,,,,,,
BTSOUGE,BTSOUGE,Souge,44.85566900,-0.78448600,33273,,1,,0,,,,,,
BSOURD,BSOURD,Sourdis,44.88410200,-0.52121600,33249,,1,,0,,,,,,
BSOUSA,BSOUSA,Sousa Mendès,44.86497200,-0.57143500,33063,,1,,0,,,,,,
BSCOFAR,BSCOFAR,Square Farge,44.81403000,-0.54882400,33039,,1,,0,,,,,,
BSTALBE,BSTALBE,St Albe,44.77104900,-0.62732300,33192,,1,,0,,,,,,
BHREGIO,BHREGIO,St Bruno - Hôtel de Région,44.83851500,-0.58989300,33063,,1,,0,,,,,,
TBRUNO,TBRUNO,St Bruno - Hôtel de Région,44.83745000,-0.58924800,33063,,1,,0,,,,,,
BTMARTI,BTMARTI,St Emilion,44.84471000,-0.79525200,33273,,1,,0,,,,,,
BFORDSU,BFORDSU,St Exupéry,44.91103000,-0.60758700,33056,,1,,0,,,,,,
BTEXUPE,BTEXUPE,St Exupéry,45.01145900,-0.53937300,33004,,1,,0,,,,,,
BFXAVIE,BFXAVIE,St François Xavier,44.77540300,-0.58910100,33192,,1,,0,,,,,,
BSGERY,BSGERY,St Géry,44.77952100,-0.60328900,33192,,1,,0,,,,,,
BMAUR,BMAUR,St Maur,44.85191300,-0.57857400,33063,,1,,0,,,,,,
BSTAD67,BSTAD67,Stade,44.87167100,-0.47700900,33013,,1,,0,,,,,,
BBATAN,BBATAN,Stade Bel Air,44.84262000,-0.60707100,33063,,1,,0,,,,,,
BSTBREI,BSTBREI,Stade Breillan,44.91667300,-0.64935400,33056,,1,,0,,,,,,
BSTCBO,BSTCBO,Stade Cap de Bos,44.78877300,-0.68311300,33318,,1,,0,,,,,,
BSTCPBO,BSTCPBO,Stade Cap de Bos,44.78846600,-0.68251500,33318,,1,,0,,,,,,
BBAROR,BBAROR,Stade Chaban Delmas,44.83151800,-0.59819100,33063,,1,,0,,,,,,
TCDELM1,TCDELM1,Stade Chaban Delmas,44.83160400,-0.59789900,,,1,,0,,,,,,
TCDELM2,TCDELM2,Stade Chaban Delmas,44.83124000,-0.59911700,,,1,,0,,,,,,
BBISSY,BBISSY,Stade Cruchon,44.81704900,-0.64849000,33281,,1,,0,,,,,,
BSDAUGE,BSDAUGE,Stade Daugère,44.88480300,-0.59255700,33075,,1,,0,,,,,,
BMOULER,BMOULER,Stade de Moulerens,44.78016600,-0.63101200,33192,,1,,0,,,,,,
BJARD,BJARD,Stade du Jard,44.84662200,-0.63856000,33281,,1,,0,,,,,,
BLACHZ,BLACHZ,Stade Lachaze,44.94194700,-0.49586700,33003,,1,,0,,,,,,
BSTAD55,BSTAD55,Stade Municipal,44.91642400,-0.68460900,33519,,1,,0,,,,,,
BCROIZA,BCROIZA,Stade Musard,44.80760800,-0.55135600,33039,,1,,0,,,,,,
TMUSARD,TMUSARD,Stade Musard,44.80798500,-0.55154400,33039,,1,,0,,,,,,
BACIERI,BACIERI,Stade Nautique,44.80258300,-0.64384800,33318,,1,,0,,,,,,
BORNON,BORNON,Stade Ornon,44.77336400,-0.63923100,33192,,1,,0,,,,,,
BPFRANC,BPFRANC,Stade Stéhélin,44.85791500,-0.62334200,33063,,1,,0,,,,,,
BSSTEHE,BSSTEHE,Stade Stéhélin,44.85779700,-0.62257700,33063,,1,,0,,,,,,
BSTEHL,BSTEHL,Stade Stéhélin,44.85405300,-0.62272800,33063,,1,,0,,,,,,
BSTSUZO,BSTSUZO,Stade Suzon,44.81207900,-0.57768200,33522,,1,,0,,,,,,
BWANGER,BWANGER,Stade Wangermez,44.77836000,-0.55511300,33550,,1,,0,,,,,,
BBASTI,BBASTI,Stalingrad,44.84196800,-0.56076200,33063,,1,,0,,,,,,
BSTALI1,BSTALI1,Stalingrad,44.84006200,-0.55992600,33063,,1,,0,,,,,,
BSTALIN,BSTALIN,Stalingrad,44.83989100,-0.55892300,33063,,1,,0,,,,,,
BSTALIT,BSTALIT,Stalingrad,44.84038800,-0.56024100,33063,,1,,0,,,,,,
BTSTALI,BTSTALI,Stalingrad,44.83997900,-0.55969300,33063,,1,,0,,,,,,
TSTALIT,TSTALIT,Stalingrad,44.84031400,-0.55978300,33063,,1,,0,,,,,,
BSTAL69,BSTAL69,Stalingrad (Parlier),44.84153000,-0.56347100,33063,,1,,0,,,,,,
BDESCH,BDESCH,Stalingrad (Sem),44.83900700,-0.55965000,33063,,1,,0,,,,,,
BRSEM60,BRSEM60,Stalingrad (Serr),44.84171300,-0.56056900,,,1,,0,,,,,,
BSER19,BSER19,Stalingrad (Serr),44.84190200,-0.56028900,33063,,1,,0,,,,,,
BSTA60A,BSTA60A,Stalingrad (Serr),44.84147100,-0.56164300,33063,,1,,0,,,,,,
BSTAPS,BSTAPS,STAPS,44.79332800,-0.61519900,33318,,1,,0,,,,,,
BSTECRO,BSTECRO,Ste Croix (Tram C/D),44.83214900,-0.55963300,33063,,1,,0,,,,,,
BSTGERM,BSTGERM,Ste Germaine,44.87153800,-0.61444600,33075,,1,,0,,,,,,
BSTMAR,BSTMAR,Ste Marie,44.80315400,-0.64552400,33318,,1,,0,,,,,,
BSTREL,BSTREL,Strélitzias,44.85639300,-0.65170700,33281,,1,,0,,,,,,
BSCOSUR,BSCOSUR,Surcouf,44.78205300,-0.67694400,33318,,1,,0,,,,,,
BSURIN,BSURIN,Surin,44.93936000,-0.47216100,33003,,1,,0,,,,,,
BSYBILL,BSYBILL,Sybille,44.91822300,-0.51826200,33032,,1,,0,,,,,,
BTAFFA,BTAFFA,Taffanel,44.81159500,-0.57383400,33063,,1,,0,,,,,,
BTCIME,BTCIME,Taillan Cimetière,44.91004000,-0.67515200,33519,,1,,0,,,,,,
BFORUM,BFORUM,Talence Centre-Forum,44.81098700,-0.59097600,33522,,1,,0,,,,,,
BFORUM4,BFORUM4,Talence Centre-Forum,44.81102600,-0.59110200,33522,,1,,0,,,,,,
TFORUM,TFORUM,Talence Centre-Forum,44.81195600,-0.59096200,33522,,1,,0,,,,,,
BSCOTAM,BSCOTAM,Tamaris,44.94243500,-0.53641000,33434,,1,,0,,,,,,
BTANDO,BTANDO,Tandonnet,44.81702600,-0.54657000,33039,,1,,0,,,,,,
BTARIS,BTARIS,Taris,44.85281500,-0.49300800,33013,,1,,0,,,,,,
BTARREY,BTARREY,Tarrey,44.95090100,-0.49084100,33003,,1,,0,,,,,,
BTARTIF,BTARTIF,Tartifume,44.79165900,-0.70937200,33318,,1,,0,,,,,,
BFROBIN,BFROBIN,Tassigny,44.84771100,-0.65901000,33281,,1,,0,,,,,,
BSCOTAS,BSCOTAS,Tassigny,45.01054800,-0.52620400,33004,,1,,0,,,,,,
BTASGNY,BTASGNY,Tassigny,44.85527500,-0.61399400,33063,,1,,0,,,,,,
TTAUZI,TTAUZI,Tauzia,44.82906200,-0.55854400,33063,,1,,0,,,,,,
BTAUZIN,BTAUZIN,Tauzin,44.82120300,-0.60193700,33063,,1,,0,,,,,,
BTECHEN,BTECHEN,Techeney,44.87374000,-0.48660500,33013,,1,,0,,,,,,
BTEMPLI,BTEMPLI,Templiers,44.92825800,-0.47715700,33003,,1,,0,,,,,,
BTPASS,BTPASS,Temps Passé,44.85136900,-0.58621700,33063,,1,,0,,,,,,
BTERRAS,BTERRAS,Terrasson,44.91630100,-0.49303700,33096,,1,,0,,,,,,
BTROU88,BTROU88,Terre Rouge,44.85017500,-0.77391600,33273,,1,,0,,,,,,
BTROUGE,BTROUGE,Terre Rouge,44.91380600,-0.68675200,33519,,1,,0,,,,,,
BTERRE,BTERRE,Terrefort,44.76549200,-0.56209200,33550,,1,,0,,,,,,
BTERRFO,BTERRFO,Terrefort,44.92474000,-0.63478100,33056,,1,,0,,,,,,
BTFORT,BTFORT,Terrefort,44.81745200,-0.50996600,33065,,1,,0,,,,,,
BTBORD3,BTBORD3,Terres de Borde,44.82169000,-0.55404400,33063,,1,,0,,,,,,
BJOUHA,BJOUHA,Terres Neuves,44.81561000,-0.55126600,33063,,1,,0,,,,,,
TNEUVE,TNEUVE,Terres Neuves,44.81530700,-0.55087400,33039,,1,,0,,,,,,
BTERTRE,BTERTRE,Tertre,44.90778600,-0.50312800,33096,,1,,0,,,,,,
BSCOTES,BSCOTES,Testaud,44.81604200,-0.62794300,33281,,1,,0,,,,,,
BTHALES,BTHALES,Thales,44.84873800,-0.70061500,33281,,1,,0,,,,,,
TTBENE,TTBENE,Thiers-Benauge,44.84579300,-0.55082600,33063,,1,,0,,,,,,
BTHORE,BTHORE,Thorez Goélands,44.80388500,-0.55827300,33039,,1,,0,,,,,,
BTHOUAR,BTHOUAR,Thouars,44.78537500,-0.58618800,33550,,1,,0,,,,,,
BTILLE,BTILLE,Tillet,44.82169700,-0.57246900,33063,,1,,0,,,,,,
BTILLEU,BTILLEU,Tilleuls,44.86378500,-0.65692100,33162,,1,,0,,,,,,
BTILLON,BTILLON,Tillon,44.77669100,-0.54378400,33550,,1,,0,,,,,,
BTILLED,BTILLED,Tillède,45.02440600,-0.55225300,33004,,1,,0,,,,,,
BCHAIGN,BCHAIGN,Tivoli,44.85769300,-0.59047300,33063,,1,,0,,,,,,
BPMARCE,BPMARCE,Tivoli,44.85782900,-0.59157200,33069,,1,,0,,,,,,
BTIVOLI,BTIVOLI,Tivoli,44.85700000,-0.59142400,33063,,1,,0,,,,,,
BTOCTOU,BTOCTOU,Toctoucau,44.75565400,-0.74022200,33318,,1,,0,,,,,,
BTGASSI,BTGASSI,Tour de Gassies,44.88112200,-0.62869100,33075,,1,,0,,,,,,
BTESOL,BTESOL,Tournesol,44.82002800,-0.69622200,33281,,1,,0,,,,,,
BTOURN,BTOURN,Tourny,44.84543700,-0.57788800,33063,,1,,0,,,,,,
BTOURNY,BTOURNY,Tourny,44.84429400,-0.57839200,33063,,1,,0,,,,,,
BZCATRO,BZCATRO,Toussaint Catros,44.85558600,-0.69444000,33200,,1,,0,,,,,,
BTYFAUT,BTYFAUT,Tout y Faut,44.86463300,-0.48947000,33013,,1,,0,,,,,,
BTOUTAU,BTOUTAU,Toutaud,44.89385100,-0.51659200,33032,,1,,0,,,,,,
BTREUIL,BTREUIL,Treuil,44.93599000,-0.48840200,33003,,1,,0,,,,,,
BTRIANO,BTRIANO,Trianon,44.85215500,-0.63844400,33281,,1,,0,,,,,,
BTRIDON,BTRIDON,Tridons,44.84982900,-0.62072000,33063,,1,,0,,,,,,
BPYREN,BPYREN,Trigan,44.76304800,-0.55974800,33550,,1,,0,,,,,,
BTRINIT,BTRINIT,Trinité,44.86016300,-0.57887200,33063,,1,,0,,,,,,
BTRISTA,BTRISTA,Tristan,44.89800500,-0.71031500,33449,,1,,0,,,,,,
BTRIVAU,BTRIVAU,Triviaux,44.89161900,-0.50794400,33096,,1,,0,,,,,,
BSCOTRO,BSCOTRO,Tronquet,44.91492900,-0.74479700,33376,,1,,0,,,,,,
BTRONQ,BTRONQ,Tronquet,44.91526000,-0.74499700,33376,,1,,0,,,,,,
BTROUBA,BTROUBA,Troubadis,45.02038100,-0.53827300,33004,,1,,0,,,,,,
BTRUFF,BTRUFF,Truffaut,44.85617300,-0.64796100,33281,,1,,0,,,,,,
BTREGE,BTREGE,Trégey,44.83900300,-0.54628000,33063,,1,,0,,,,,,
BSCOTUI,BSCOTUI,Tuileries,44.91248700,-0.74849700,33376,,1,,0,,,,,,
BTUJEA,BTUJEA,Tujean,44.92141200,-0.62616700,33056,,1,,0,,,,,,
BTUREN,BTUREN,Turenne,44.87994200,-0.67944900,33200,,1,,0,,,,,,
BTUREN2,BTUREN2,Turenne,44.84526500,-0.58544700,33063,,1,,0,,,,,,
BUCBB,BUCBB,U.C.B.B,44.91708000,-0.54299900,33032,,1,,0,,,,,,
BUNITE,BUNITE,Unitec,44.79700900,-0.62091900,33318,,1,,0,,,,,,
BUNITE1,BUNITE1,Unitec,44.79656400,-0.62167900,33318,,1,,0,,,,,,
TUNITE,TUNITE,Unitec,44.79627900,-0.62156000,33318,,1,,0,,,,,,
BUNITE2,BUNITE2,Unitec (Tram B),44.79656000,-0.62151400,33318,,1,,0,,,,,,
BURSSAF,BURSSAF,URSSAF,44.87550600,-0.57946400,33075,,1,,0,,,,,,
BVALLO,BVALLO,Vallon,44.82107700,-0.62514700,33281,,1,,0,,,,,,
BVANGOG,BVANGOG,Van Gogh,44.91053700,-0.71425200,33376,,1,,0,,,,,,
BLANDEG,BLANDEG,Vassivey,44.95249000,-0.60953300,33312,,1,,0,,,,,,
BVENDAN,BVENDAN,Vendangeurs,44.86718500,-0.47807400,33013,,1,,0,,,,,,
BVENTEI,BVENTEI,Venteille,44.87071100,-0.68751300,33200,,1,,0,,,,,,
BVERCOR,BVERCOR,Vercors,44.85565200,-0.65708200,33281,,1,,0,,,,,,
BVERDOT,BVERDOT,Verdot,44.86315500,-0.48416700,33013,,1,,0,,,,,,
BSCOVER,BSCOVER,Verdun,44.78617400,-0.67446100,33318,,1,,0,,,,,,
BVERD88,BVERD88,Verdun,44.84310900,-0.78593300,33273,,1,,0,,,,,,
BVERDUN,BVERDUN,Verdun,44.86056800,-0.61212400,33063,,1,,0,,,,,,
BVERGER,BVERGER,Vergers,44.91451300,-0.49344600,33096,,1,,0,,,,,,
BVERGNE,BVERGNE,Vergne,44.82295800,-0.48181900,33065,,1,,0,,,,,,
BCAF,BCAF,Vergne-Bricaud,44.89115000,-0.56119000,33063,,1,,0,,,,,,
BVERGN,BVERGN,Vergne-Stade,44.89540800,-0.56189800,33063,,1,,0,,,,,,
BVERSA,BVERSA,Versant,44.83257900,-0.51422300,33167,,1,,0,,,,,,
BVCASTE,BVCASTE,Vert Castel,44.84884200,-0.68340300,33281,,1,,0,,,,,,
BVERTC,BVERTC,Verts Coteaux,44.83464700,-0.51282000,33167,,1,,0,,,,,,
BVETTI,BVETTI,Vettiner,44.81629900,-0.50338600,33065,,1,,0,,,,,,
BVETTR,BVETTR,Vettiner,44.81640300,-0.50365800,33065,,1,,0,,,,,,
BVIALL,BVIALL,Vialle,44.81736000,-0.50719400,33065,,1,,0,,,,,,
BPVICTO,BPVICTO,Victoire,44.83109100,-0.57382700,33063,,1,,0,,,,,,
TVICTO,TVICTO,Victoire,44.83117300,-0.57304700,33063,,1,,0,,,,,,
BVICTOS,BVICTOS,Victoire (Somme),44.82977600,-0.57234400,33063,,1,,0,,,,,,
BSCOVIC,BSCOVIC,Victor Hugo,44.95593900,-0.53064900,33434,,1,,0,,,,,,
BVHUG08,BVHUG08,Victor Hugo,44.85073400,-0.53309700,33119,,1,,0,,,,,,
